PPN,genre-aad,originInfo-publication0_dateIssued,SprachcodesWinIBW
PPN1008628727,"{'Biographie', 'Bücheranzeige'}",1784,"ger, eng"
PPN1031765751,,1799,ger
PPN1045557862,{'Lyrik'},1723,ger
PPN638281210,{'Gelegenheitsschrift:Amtsantritt'},1706,ger
PPN829771468,"{'Topographie', 'Reisebericht'}",1597,"ger, spa"
PPN788940295,"{'Flugschrift', 'Liedersammlung'}",1786,ger
PPN635941910,{'Frauenliteratur'},1785,ger
PPN859466906,"{'Gesellschaftsschrift', 'Universitätsprogramm'}",1759,ger
PPN679516891,{'Streitschrift:theol.'},1732,ger
PPN827092903,{'Komödie'},1795,ger
PPN635359391,,1647,ger
PPN1004494785,,1902,ger
PPN102921753X,"{'Verordnung', 'Einblattdruck'}",1714,ger
PPN755906756,,1914,ger
PPN1668130637,,1910,"ger, rus"
PPN668549629,,1876,ger
PPN635375818,,1649,ger
PPN1040694888,{'Leichenpredigt'},1675,ger
PPN68555094X,{'Libretto'},1718,"ger, ita, ita"
PPN656071796,{'Chronik'},1736,ger
PPN737562994,,1776,ger
PPN795305923,{'Liedersammlung'},1700,ger
PPN663673062,{'Libretto'},1794,ger
PPN1067558187,,1783,"ger, lat"
PPN88160156X,{'Leichenpredigt'},1658,ger
PPN628565194,,1690,ger
PPN1046428705,{'Erzählung'},1829,ger
PPN722189370,"{'Flugschrift', 'Brief', 'Vertrag'}",1678,ger
PPN739473034,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1666,ger
PPN756692911,,1755,ger
PPN66362911X,{'Gebetbuch'},1731,ger
PPN699924553,{'Traktat'},1791,ger
PPN635314339,,1643,ger
PPN770842259,,1805,ger
PPN739694863,,1792,ger
PPN1681794675,,1771,ger
PPN66425666X,{'Schreibmeisterbuch'},1731,ger
PPN729858332,{'Lyrik'},1718,ger
PPN832187429,"{'Flugschrift', 'Streitschrift:polit.'}",1552,ger
PPN1037042581,"{'Katalog', 'Mechanik'}",1736,ger
PPN847785297,"{'Gelegenheitsschrift:Amtsantritt', 'Rede', 'Schulprogramm'}",1772,ger
PPN675908922,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1677,ger
PPN883842335,{'Amtsdruckschrift'},1793,"fre, ger"
PPN755773306,{'Lied'},1540,ger
PPN1022334727,{'Leichenpredigt'},1654,ger
PPN654664552,{'Leichenpredigt'},1704,ger
PPN1700580868,{'Verordnung'},1792,ger
PPN1029142947,{'Leichenpredigt'},1699,ger
PPN790736438,{'Verordnung'},1582,ger
PPN79894370X,{'Flugschrift'},1528,ger
PPN795311516,{'Flugschrift'},1522,ger
PPN886938937,{'Kommentar: theol.'},1738,ger
PPN635370107,,1648,ger
PPN715209485,{'Leichenpredigt'},1653,ger
PPN800335767,{'Astrologie'},1564,ger
PPN656922036,{'Bibel'},1777,ger
PPN741316919,{'Liedersammlung'},1680,ger
PPN634509403,{'Rede'},1778,ger
PPN1003421806,{'Leichenpredigt'},1631,ger
PPN1000937607,{'Verordnung'},1780,ger
PPN1679039644,,1796,ger
PPN689176139,,1758,ger
PPN809255669,{'Leichenpredigt'},1727,ger
PPN839994710,{'Kommentar: theol.'},1748,ger
PPN1019377569,{'Leichenpredigt'},1639,ger
PPN659121670,{'Predigt'},1676,ger
PPN79794866X,,1563,ger
PPN87329758X,{'Leichenpredigt'},1699,ger
PPN873388399,{'Predigtsammlung'},1609,ger
PPN656148292,,1799,ger
PPN1005523223,,1660,ger
PPN834921669,,1535,ger
PPN672454246,{'Streitschrift:theol.'},1702,ger
PPN819640603,,1910,ger
PPN729192946,{'Wörterbuch'},1785,ger
PPN737341165,"{'Gelegenheitsschrift:Hochzeit', 'Lyrik'}",1640,ger
PPN775145130,"{'Flugschrift', 'Lied'}",1650,ger
PPN661059677,,1778,ger
PPN747343551,,1914,ger
PPN874006961,{'Gelegenheitsschrift:Tod'},1731,ger
PPN829766065,,1783,"ger, fre"
PPN88425464X,{'Amtsdruckschrift'},1789,ger
PPN1067843124,"{'Verordnung', 'Einblattdruck'}",1732,ger
PPN102077021X,{'Leichenpredigt'},1648,ger
PPN665642350,,1830,ger
PPN728192802,,1530,ger
PPN734604734,{'Lied'},1585,ger
PPN66333134X,{'Kriegskunde'},1756,ger
PPN1030284180,{'Biographie'},1926,ger
PPN88480822X,{'Streitschrift:jur.'},1729,ger
PPN77192772X,,1790,ger
PPN768261805,"{'Frauenliteratur', 'Roman', 'Biographie'}",1788,ger
PPN894279610,,1917,ger
PPN1770881999,,1880,ger
PPN800345150,"{'Lyrik', 'Leichenpredigt'}",1656,ger
PPN65407660X,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt', 'Rede'}",1712,ger
PPN731853989,{'Gelegenheitsschrift:Tod'},1791,ger
PPN644412216,{'Leichenpredigt'},1603,ger
PPN729955966,,1800,ger
PPN1669929884,,1848,ger
PPN737822309,{'Lied'},1790,ger
PPN729079503,{'Libretto'},1797,"ger, fre"
PPN1667673572,,1787,ger
PPN617480990,{'Komödie'},1770,"ger, fre"
PPN641698348,,1762,ger
PPN770677177,,1522,ger
PPN737507748,{'Schauspiel'},1797,ger
PPN868846759,,1497,ger
PPN738084700,{'Gelegenheitsschrift:Namenstag'},1675,ger
PPN769987923,{'Reisebericht'},1694,ger
PPN663677394,{'Libretto'},1738,ger
PPN858971003,{'Schauspiel'},1552,ger
PPN898567696,{'Gelegenheitsschrift:Tod'},1721,ger
PPN1756292310,"{'Einblattdruck', 'Epikedeion'}",1730,ger
PPN818699418,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN664295738,{'Leichenpredigt'},1614,ger
PPN820212695,,1518,ger
PPN66447019X,{'Predigt'},1715,ger
PPN867880430,{'Gebetbuch'},1717,ger
PPN736242031,{'Leichenpredigt'},1722,ger
PPN720793920,,1728,"lat, ger"
PPN1671873483,,1719,ger
PPN101215792X,,1800,ger
PPN643811591,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1718,ger
PPN858603330,{'Libretto'},1819,de
PPN104211031X,,1813,ger
PPN832773832,{'Erbauungsliteratur'},1788,"ger, lat"
PPN631926798,{'Lyrik'},1771,ger
PPN1067564160,"{'Verordnung', 'Gelegenheitsschrift:Tod'}",1757,ger
PPN766178781,,1790,ger
PPN853789312,{'Praktik'},1794,ger
PPN1048805255,{'Leichenpredigt'},1670,ger
PPN82609256X,,1570,ger
PPN816267367,{'Psalter'},1534,"ger, lat"
PPN756654653,"{'Lyrik', 'Gelegenheitsschrift'}",1757,ger
PPN862749182,,1793,ger
PPN78044583X,{'Flugschrift'},1529,ger
PPN660731452,{'Aphorismus'},1790,"fre, ger"
PPN1752260961,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1721,ger
PPN656571446,{'Leichenpredigt'},1653,ger
PPN778100200,{'Traktat'},1764,ger
PPN674653815,{'Leichenpredigt'},1707,ger
PPN766676757,{'Chronik'},1682,ger
PPN741283948,,1594,ger
PPN869395548,{'Leichenpredigt'},1619,ger
PPN885090195,{'Erbauungsliteratur'},1748,ger
PPN736530339,{'Lied'},1560,ger
PPN1031833668,,1766,ger
PPN655741593,{'Gebetbuch'},1724,ger
PPN779807057,{'Roman'},1752,ger
PPN888190492,,1860,ger
PPN784962618,{'Leichenpredigt'},1594,ger
PPN768048605,,1919,ger
PPN859781003,,1785,ger
PPN783742274,"{'Gelegenheitsschrift:Hochzeit', 'Predigt'}",1667,ger
PPN876146558,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1659,ger
PPN729571831,{'Gelegenheitsschrift:Tod'},1742,ger
PPN739848313,{'Streitschrift:theol.'},1567,ger
PPN755669231,{'Flugschrift'},1556,ger
PPN773858571,{'Brief'},1522,"ger, lat"
PPN1007186585,"{'Amtsdruckschrift', 'Einblattdruck'}",1686,ger
PPN866900810,"{'Verordnung', 'Einblattdruck', 'Geldwesen'}",1690,ger
PPN654676453,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1685,ger
PPN664403239,{'Leichenpredigt'},1659,ger
PPN1668050773,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1784,ger
PPN751347027,,1819,ger
PPN740789988,,1592,ger
PPN873301862,,1800,ger
PPN69008451X,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1720,ger
PPN1027362230,{'Gelegenheitsschrift:Promotion'},1699,ger
PPN1016562675,{'Gelegenheitsschrift:Tod'},1703,ger
PPN840203896,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1650,ger
PPN846583313,,1520,ger
PPN835449297,"{'Lyrik', 'Gelegenheitsschrift:Amtsantritt'}",1667,ger
PPN684758784,{'Streitschrift:theol.'},1701,ger
PPN742279251,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1755,ger
PPN770554105,,1524,ger
PPN72134464X,"{'Gelegenheitsschrift:Tod', 'Rede'}",1703,ger
PPN635297469,{'Biographie'},1792,ger
PPN1066778183,{'Leichenpredigt'},1731,ger
PPN877867895,{'Leichenpredigt'},1664,ger
PPN1022292781,{'Leichenpredigt'},1662,ger
PPN663779499,{'Leichenpredigt'},1670,ger
PPN821275402,{'Seuchenschrift'},1549,ger
PPN873212746,{'Gelegenheitsschrift:Tod'},1702,ger
PPN767441109,{'Lied'},1551,ger
PPN654095388,{'Leichenpredigt'},1624,ger
PPN1733838104,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1713,ger
PPN78066731X,{'Lied'},1650,ger
PPN654015600,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1646,ger
PPN743895290,"{'Lyrik', 'Subskribentenliste', 'Bücheranzeige'}",1793,ger
PPN102781638X,{'Einblattdruck'},1493,ger
PPN890143080,{'Schulprogramm'},1783,ger
PPN845684892,{'Flugschrift'},1588,ger
PPN168670769X,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1679,ger
PPN750443499,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1670,ger
PPN687703611,{'Leichenpredigt'},1660,ger
PPN742254895,,1793,ger
PPN895885255,{'Flugschrift'},1759,"ger, por"
PPN875020720,,1752,ger
PPN832182389,,1929,ger
PPN846741806,{'Schulprogramm'},1768,ger
PPN856102733,"{'Autobiographie', 'Gelegenheitsschrift:Tod', 'Biographie'}",1716,ger
PPN683350552,{'Gelegenheitsschrift:Tod'},1670,"lat, ger"
PPN784005877,,1555,ger
PPN74563740X,{'Gelegenheitsschrift:Tod'},1667,"lat, ger"
PPN635946947,,1654,ger
PPN751024465,"{'Gelegenheitsschrift:Namenstag', 'Einblattdruck', 'Lyrik'}",1691,ger
PPN1005139563,{'Amtsdruckschrift'},1698,ger
PPN817180869,,1617,ger
PPN79877634X,{'Flugschrift'},1524,ger
PPN1667745344,{'Erzählung'},1827,ger
PPN781114071,,1530,ger
PPN892933097,,1911,ger
PPN838325394,"{'Biographie', 'Bibliographie'}",1790,ger
PPN749646748,{'Lied'},1560,ger
PPN64342279X,{'Gelegenheitsschrift:Tod'},1686,ger
PPN1032439246,,1755,ger
PPN737083832,{'Lied'},1555,ger
PPN635316749,,1644,ger
PPN668538880,,1820,ger
PPN830001573,{'Flugschrift'},1553,ger
PPN1025897692,{'Erzählung'},1827,ger
PPN65522226X,"{'Gelegenheitsschrift:Tod', 'Rede'}",1751,ger
PPN756558557,{'Roman'},1752,ger
PPN684929821,{'Streitschrift:theol.'},1717,ger
PPN734607164,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1730,ger
PPN1009639501,{'Streitschrift:jur.'},1709,ger
PPN858989115,{'Bücheranzeige'},1769,ger
PPN870031635,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1675,ger
PPN1067800182,,1775,ger
PPN772109257,{'Lied'},1584,ger
PPN684366983,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1747,ger
PPN1663615519,,1711,"ger, fre"
PPN670016500,,1785,ger
PPN895510766,,1933,"ger, rus"
PPN770899951,{'Lied'},1588,ger
PPN1012156869,,1800,ger
PPN71845300X,{'Leichenpredigt'},1612,ger
PPN768559294,{'Liedersammlung'},1557,nds
PPN1030922853,,1809,ger
PPN880700467,{'Leichenpredigt'},1690,ger
PPN1696974712,,1780,ger
PPN685452506,{'Leichenpredigt'},1604,ger
PPN871002027,,1528,"ger, heb"
PPN1025539664,"{'Verordnung', 'Einblattdruck'}",1796,ger
PPN863438474,{'Leichenpredigt'},1637,ger
PPN773394850,"{'Gelegenheitsschrift:Namenstag', 'Libretto', 'Schäferdichtung'}",1696,ger
PPN747329052,{'Komödie'},1776,ger
PPN718828240,{'Libretto'},1770,"ita, ger"
PPN1686906625,{'Gelegenheitsschrift:Tod'},1721,ger
PPN861677315,,1605,"ger, lat"
PPN640586171,,1839,ger
PPN858879867,{'Gelegenheitsschrift:Tod'},1705,ger
PPN891050035,{'Gelegenheitsschrift:Tod'},1733,ger
PPN1030949700,{'Leichenpredigt'},1670,ger
PPN1041999860,{'Musikbuch'},1694,ger
PPN167052440X,{'Streitschrift:theol.'},1661,ger
PPN866449140,,1529,ger
PPN71910758X,"{'Anzeige', 'Amtsdruckschrift', 'Einblattdruck'}",1702,ger
PPN886198674,{'Amtsdruckschrift'},1793,ger
PPN755905962,{'Lied'},1570,ger
PPN86075572X,,1593,ger
PPN1698818394,{'Verordnung'},1791,ger
PPN828596816,,1896,de
PPN716399741,{'Leichenpredigt'},1644,ger
PPN779669835,,1563,ger
PPN1750490536,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1704,ger
PPN862759390,{'Gelegenheitsschrift:Hochzeit'},1754,ger
PPN1018379592,"{'Meßkatalog', 'Buchhandelskatalog'}",1642,"ger, lat"
PPN894299697,{'Gelegenheitsschrift:Tod'},1715,ger
PPN682085189,,1829,ger
PPN703597493,{'Leichenpredigt'},1634,ger
PPN837929687,{'Epikedeion'},1730,ger
PPN1725956098,"{'Amtsdruckschrift', 'Einblattdruck'}",1782,ger
PPN688374522,{'Libretto'},1731,"ger, ita"
PPN862686377,{'Streitschrift:theol.'},1799,ger
PPN781634687,{'Gelegenheitsschrift:Tod'},1658,ger
PPN738521000,{'Lied'},1595,ger
PPN1012155897,,1745,ger
PPN1688972501,{'Verordnung'},1786,ger
PPN827690770,{'Chronik'},1599,ger
PPN1046970119,{'Leichenpredigt'},1658,ger
PPN670108758,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1712,ger
PPN794357067,{'Streitschrift:theol.'},1552,ger
PPN672569930,{'Gelegenheitsschrift:Hochzeit'},1560,ger
PPN647381044,,1814,ger
PPN1667692038,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt'}",1722,ger
PPN1031764534,,1791,ger
PPN1010094416,,1919,ger
PPN742082318,{'Lyrik'},1790,ger
PPN887671055,,1743,ger
PPN776941410,,1810,ger
PPN871455587,{'Flugschrift'},1607,ger
PPN686649176,{'Streitschrift:theol.'},1717,"ger, fre"
PPN737113820,{'Drama'},1698,ger
PPN790903628,{'Leichenpredigt'},1583,ger
PPN862648688,"{'Gelegenheitsschrift:Tod', 'Lied'}",1705,ger
PPN1768095787,,1881,ger
PPN659207354,{'Leichenpredigt'},1671,ger
PPN1769518320,,1914,ger
PPN848017811,{'Predigt'},1590,ger
PPN867651377,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1686,ger
PPN64649676X,{'Mechanik'},1720,ger
PPN79127005X,,1543,"ger, ita"
PPN672329557,"{'Flugschrift', 'Rede'}",1793,ger
PPN172661624X,,1798,ger
PPN840005571,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1639,"lat, ger"
PPN689212151,{'Gelegenheitsschrift:Tod'},1719,ger
PPN788447033,"{'Predigt', 'Gelegenheitsschrift:Amtsantritt', 'Leichenpredigt'}",1615,ger
PPN630788472,,1682,ger
PPN1038695406,"{'Schulbuch', 'Jugendbuch', 'Wörterbuch', 'Lexikon', 'Enzyklopädie'}",1688,"lat, ger"
PPN749711094,{'Schauspiel'},1800,ger
PPN771543581,,1581,ger
PPN818664088,{'Predigt'},1564,ger
PPN738399876,{'Drama'},1777,ger
PPN668659327,"{'Lyrik', 'Gelegenheitsschrift:Tod', 'Einblattdruck'}",1688,ger
PPN859824144,{'Lyrik'},1642,ger
PPN1670355497,{'Katechismus'},1648,ger
PPN842165533,"{'Gelegenheitsschrift:Einladung', 'Schulprogramm'}",1722,ger
PPN770101615,{'Roman'},1791,ger
PPN840191723,{'Praktik'},1672,ger
PPN656766522,{'Leichenpredigt'},1640,ger
PPN1670495884,,1784,ger
PPN832998796,{'Erbauungsliteratur'},1756,"ger, eng"
PPN1041182384,{'Einblattdruck'},1494,ger
PPN771330170,{'Lied'},1594,ger
PPN82761554X,{'Pädagogik'},1617,"lat, ger"
PPN796357757,{'Streitschrift:jur.'},1728,ger
PPN726208949,,1817,ger
PPN780548604,{'Flugschrift'},1526,ger
PPN735269831,"{'Lyrik', 'Gelegenheitsschrift:Amtsantritt'}",1786,ger
PPN1742843220,{'Epikedeion'},1704,ger
PPN863740421,,1700,ger
PPN1010306723,{'Flugschrift'},1622,ger
PPN736699171,{'Komödie'},1784,"ger, fre"
PPN1019851848,{'Erzählung'},1825,ger
PPN690203659,"{'Gelegenheitsschrift:Hochzeit', 'Predigt'}",1609,ger
PPN1045889105,{'Meßkatalog'},1671,"lat, ger"
PPN1042096120,,1821,ger
PPN795366639,{'Flugschrift'},1524,ger
PPN72372511X,{'Lyrik'},1748,ger
PPN720766109,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt', 'Epikedeion'}",1709,ger
PPN1665729317,{'Leichenpredigt'},1710,ger
PPN1681730006,,1821,ger
PPN666566526,,1769,ger
PPN799013544,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN85695053X,{'Freimaurerliteratur'},1790,ger
PPN1030287104,{'Kommentar: lit.'},1929,ger
PPN1733842756,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1713,ger
PPN1013614135,,1602,ger
PPN688553400,"{'Gelegenheitsschrift:Jubiläum', 'Subskribentenliste'}",1795,ger
PPN749885459,"{'Lyrik', 'Gelegenheitsschrift:Promotion'}",1674,ger
PPN746592191,,1591,ger
PPN1046975366,{'Leichenpredigt'},1659,ger
PPN770102352,{'Flugschrift'},1591,ger
PPN860459993,{'Roman'},1699,"ger, fre"
PPN1003431186,"{'Verordnung', 'Kriegskunde'}",1698,ger
PPN79820012X,"{'Flugschrift', 'Streitschrift:theol.'}",1522,ger
PPN680563458,{'Leichenpredigt'},1647,ger
PPN1679489267,"{'Verordnung', 'Einblattdruck'}",1748,ger
PPN871344998,{'Leichenpredigt'},1794,ger
PPN875668062,,1519,ger
PPN799379115,{'Flugschrift'},1543,ger
PPN715126261,{'Leichenpredigt'},1633,ger
PPN767115899,{'Verordnung'},1581,ger
PPN799000671,"{'Flugschrift', 'Liedersammlung'}",1800,ger
PPN75532823X,{'Lied'},1555,ger
PPN749591730,{'Schauspiel'},1778,ger
PPN720661609,{'Auktionskatalog'},1767,"lat, ger"
PPN755557115,{'Schauspiel'},1799,ger
PPN732587964,{'Lied'},1548,ger
PPN747438838,{'Schauspiel'},1786,ger
PPN668433337,{'Leichenpredigt'},1626,ger
PPN1725039443,,1782,ger
PPN797831282,"{'Dissertation:theol.', 'Streitschrift:theol.'}",1647,ger
PPN832061360,{'Flugschrift'},1553,ger
PPN821159127,{'Medizin'},1594,ger
PPN766691780,,1783,ger
PPN826723314,,1816,ger
PPN755493419,,1918,ger
PPN877348936,"{'Flugschrift', 'Streitschrift:theol.'}",1620,ger
PPN776411500,,1808,ger
PPN74727861X,,1787,ger
PPN1043857109,{'Roman'},1838,ger
PPN829315233,,1548,ger
PPN689816669,"{'Gelegenheitsschrift:Geburtstag', 'Gesellschaftsschrift'}",1786,ger
PPN786444738,{'Predigt'},1679,ger
PPN856405841,{'Freimaurerliteratur'},1773,ger
PPN720752167,{'Libretto'},1768,"ita, ger"
PPN747254621,{'Liedersammlung'},1580,ger
PPN1666845140,,1904,ger
PPN659382547,{'Leichenpredigt'},1658,ger
PPN176603571X,,1915,ger
PPN827075677,,1595,ger
PPN780769910,"{'Leichenpredigt', 'Epikedeion'}",1600,ger
PPN1687011303,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1674,ger
PPN790764105,{'Bücheranzeige'},1806,ger
PPN682505471,{'Predigt'},1628,ger
PPN738645494,,1533,ger
PPN84848777X,,1782,ger
PPN685557758,{'Streitschrift:theol.'},1782,ger
PPN687618444,"{'Flugschrift', 'Kolportageliteratur'}",1720,ger
PPN1029291233,,1829,ger
PPN879272503,{'Gelegenheitsschrift:Tod'},1737,ger
PPN1007305487,"{'Amtsdruckschrift', 'Einblattdruck'}",1692,ger
PPN688952100,"{'Gelegenheitsschrift:Tod', 'Leichenpredigt'}",1712,ger
PPN1788037596,,1892,ger
PPN688158307,{'Gelegenheitsschrift:Tod'},1680,ger
PPN734812477,"{'Amtsdruckschrift', 'Tabelle', 'Geldwesen'}",1764,ger
PPN820249300,,1827,de
PPN856207012,"{'Flugschrift', 'Streitschrift:theol.'}",1619,ger
PPN1006031715,{'Medizin'},1744,"ger, fre"
PPN848576993,"{'Lyrik', 'Gelegenheitsschrift:Begrüßung'}",1686,ger
PPN1006357157,,1913,ger
PPN823261484,{'Jugendsachbuch'},1799,ger
PPN889232792,"{'Meßkatalog', 'Buchhandelskatalog'}",1593,"lat, ger"
PPN687876664,{'Leichenpredigt'},1696,ger
PPN791542440,"{'Flugschrift', 'Liedersammlung'}",1786,ger
PPN660180081,{'Ratgeber'},1797,ger
PPN737915390,{'Libretto'},1792,ger
PPN835027732,{'Lyrik'},1515,ger
PPN68923421X,{'Libretto'},1725,"ger, ita"
PPN738530239,{'Flugschrift'},1531,ger
PPN871991950,{'Leichenpredigt'},1690,ger
PPN896158489,{'Streitschrift:theol.'},1707,ger
PPN863298362,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1712,ger
PPN805315810,,1796,ger
PPN1066684855,,1899,ger
PPN103176707X,,1794,ger
PPN746482760,{'Tragödie'},1796,ger
PPN1016247850,,1687,ger
PPN828590079,{'Erotische Literatur'},1790,"ger, lat"
PPN1011568926,,1919,ger
PPN735459959,"{'Gelegenheitsschrift:Tod', 'Epikedeion'}",1763,ger
PPN668657421,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1688,ger
PPN858905337,{'Satire'},1685,"ger, lat"
PPN722580320,{'Libretto'},1770,"ita, ger, fre"
PPN845453874,{'Gelegenheitsschrift:Tod'},1659,ger
PPN877355916,"{'Gebetbuch', 'Amtsdruckschrift', 'Verordnung'}",1689,ger
PPN665514506,"{'Drama', 'Bücheranzeige'}",1777,"ger, eng"
PPN736545786,,1823,ger
PPN1745208097,{'Leichenpredigt'},1709,ger
PPN627338259,{'Streitschrift:polit.'},1733,ger
PPN73745962X,{'Tragödie'},1793,ger
PPN1018350225,"{'Meßkatalog', 'Buchhandelskatalog'}",1623,"ger, lat"
PPN644457090,,1806,"lat, ger"
PPN78002706X,{'Lied'},1566,ger
PPN775145343,"{'Flugschrift', 'Lied'}",1650,ger
PPN846564483,{'Rede'},1685,"ger, grc"
PPN72255690X,"{'Flugschrift', 'Streitschrift:polit.'}",1717,ger
PPN732485363,{'Lied'},1560,ger
PPN751257885,,1830,ger
PPN721563090,{'Gesellschaftsschrift'},1797,ger
PPN1067753419,,1804,ger
PPN797510079,,1872,de
PPN624978362,{'Streitschrift:theol.'},1785,ger
PPN885566467,{'Leichenpredigt'},1648,ger
PPN746573871,,1858,ger
PPN88133426X,{'Leichenpredigt'},1601,ger
PPN840804601,{'Flugschrift'},1552,ger
PPN1046433857,{'Lied'},1787,ger
PPN690176201,{'Traktat'},1779,"ger, fre"
PPN1030871299,"{'Amtsdruckschrift', 'Einblattdruck'}",1794,ger
PPN842135596,{'Flugschrift'},1568,ger
PPN746223498,{'Tragödie'},1788,ger
PPN776594141,{'Lied'},1709,ger
PPN777571307,,1522,"ger, lat"
PPN1016316623,{'Amtsdruckschrift'},1706,ger
PPN797118136,,1854,de
PPN826832377,,1713,ger
PPN1691941220,{'Verordnung'},1788,ger
PPN797727175,,1868,de
PPN832755613,,1926,ger
PPN827672330,{'Leichenpredigtsammlung'},1593,ger
PPN871940930,{'Leichenpredigt'},1609,ger
PPN1013762096,{'Theaterzettel'},1892,ger
PPN617379998,{'Predigt'},1746,ger
PPN669721387,,1786,ger
PPN750739762,,1829,ger
PPN898142938,"{'Werke', 'Erzählung'}",1908,ger
PPN630136963,,1709,ger
PPN796336288,{'Praktik'},1580,ger
PPN682759066,{'Gelegenheitsschrift:Tod'},1688,ger
PPN75119073X,{'Lied'},1555,ger
PPN728654806,,1726,ger
PPN1671218132,{'Leichenpredigt'},1641,ger
PPN791461858,,1543,ger
PPN846664690,,1844,ger
PPN684085933,"{'Ordensliteratur:Jesuiten', 'Streitschrift:theol.'}",1752,ger
PPN671102397,{'Lied'},1514,ger
PPN644578068,{'Predigt'},1700,ger
PPN616674031,{'Streitschrift'},1795,ger
PPN771566069,{'Flugschrift'},1541,ger
PPN887350607,,1929,ger
PPN767231007,"{'Flugschrift', 'Brief', 'Streitschrift:polit.'}",1656,"ger, dut"
PPN741118262,"{'Lyrik', 'Gelegenheitsschrift:Geburt'}",1782,ger
PPN166871812X,,1861,ger
PPN1688689508,,1886,ger
PPN1680819542,{'Edikt'},1773,ger
PPN1019515988,{'Leichenpredigt'},1612,ger
PPN812445988,"{'Genealogie', 'Schulbuch'}",1769,ger
PPN749876832,{'Schauspiel'},1794,ger
PPN735283761,{'Flugschrift'},1568,ger
PPN663867339,{'Leichenpredigt'},1715,ger
PPN78060900X,{'Lied'},1700,ger
PPN1668117258,,1909,"ger, rus"
PPN644264802,,1796,ger
PPN634609793,{'Gelegenheitsschrift:Jubiläum'},1789,ger
PPN876300700,{'Musikbuch'},1648,ger
PPN844203629,,1585,ger
PPN1024333647,"{'Verordnung', 'Einblattdruck'}",1748,ger
PPN787353930,{'Kriegskunde'},1790,ger
PPN779956109,{'Novelle'},1783,"ger, eng"
PPN1048870499,{'Drama'},1852,ger
PPN889112312,"{'Meßkatalog', 'Buchhandelskatalog'}",1571,"lat, ger"
PPN1677707410,{'Liedersammlung'},1800,ger
PPN717289028,"{'Handbuch', 'Kriegskunde'}",1777,ger
PPN668775874,{'Leichenpredigt'},1653,ger
PPN749837039,{'Tragödie'},1785,ger
PPN789098512,"{'Flugschrift', 'Liedersammlung'}",1786,ger
PPN690230869,{'Leichenpredigt'},1640,ger
PPN77259709X,,1489,ger
PPN1689191082,"{'Lyrik', 'Gelegenheitsschrift:Geburtstag'}",1721,ger
PPN736080058,{'Brief'},1780,ger
PPN782027903,{'Psalter'},1591,ger
PPN680159274,,1713,ger
PPN640251099,,1800,ger
PPN670515477,,1843,ger
PPN876426240,{'Leichenpredigt'},1674,ger
PPN62242887X,{'Amtsdruckschrift'},1794,ger
PPN870306219,{'Leichenpredigt'},1655,ger
PPN877018766,"{'Katechismus', 'Schulprogramm'}",1633,ger
PPN657408883,{'Erbauungsliteratur'},1725,ger
PPN738584290,{'Lyrik'},1772,ger
PPN891070559,{'Flugschrift'},1528,ger
PPN757169341,{'Roman'},1770,ger
PPN684376997,{'Flugschrift'},1621,ger
PPN1671090055,{'Predigt'},1611,ger
PPN748738029,{'Satire'},1700,ger
PPN882210246,"{'Lyrik', 'Gelegenheitsschrift:Tod'}",1685,ger
PPN847799271,,1910,ger
PPN867797037,{'Gelegenheitsschrift:Tod'},1741,ger
PPN1041421672,{'Briefsammlung'},1832,ger
PPN778815706,,1571,ger
PPN1027816932,{'Einblattdruck'},1496,ger
PPN1024703797,{'Roman'},1821,ger
PPN1007213493,"{'Amtsdruckschrift', 'Einblattdruck'}",1689,ger
PPN1033571628,"{'Anthologie', 'Briefsammlung'}",1961,ger
